profile,type,state,time,price,source
wind,black,SA,1/04/2040,127.2,forecast
solar,green,SA,1/04/2040,10,forecast
wind,green,SA,1/04/2040,10,forecast
baseload,black,NSW,1/03/2040,158.7,forecast
solar,black,NSW,1/03/2040,123.1,forecast
wind,black,NSW,1/03/2040,153.5,forecast
solar,green,NSW,1/03/2040,10,forecast
wind,green,NSW,1/03/2040,10,forecast
baseload,black,QLD,1/03/2040,145.6,forecast
solar,black,QLD,1/03/2040,110.6,forecast
wind,black,QLD,1/03/2040,144.6,forecast
solar,green,QLD,1/03/2040,10,forecast
wind,green,QLD,1/03/2040,10,forecast
baseload,black,SA,1/03/2040,171.8,forecast
solar,black,SA,1/03/2040,132.9,forecast
wind,black,SA,1/03/2040,161.2,forecast
solar,green,SA,1/03/2040,10,forecast
wind,green,SA,1/03/2040,10,forecast
baseload,black,NSW,1/02/2040,114.2,forecast
solar,black,NSW,1/02/2040,67.8,forecast
wind,black,NSW,1/02/2040,114.1,forecast
solar,green,NSW,1/02/2040,10,forecast
wind,green,NSW,1/02/2040,10,forecast
baseload,black,QLD,1/02/2040,124.7,forecast
solar,black,QLD,1/02/2040,70.5,forecast
wind,black,QLD,1/02/2040,111.8,forecast
solar,green,QLD,1/02/2040,10,forecast
wind,green,QLD,1/02/2040,10,forecast
baseload,black,SA,1/02/2040,113.5,forecast
solar,black,SA,1/02/2040,62.9,forecast
wind,black,SA,1/02/2040,111.5,forecast
solar,green,SA,1/02/2040,10,forecast
wind,green,SA,1/02/2040,10,forecast
baseload,black,NSW,1/01/2040,113.8,forecast
solar,black,NSW,1/01/2040,72.2,forecast
wind,black,NSW,1/01/2040,102.7,forecast
solar,green,NSW,1/01/2040,10,forecast
wind,green,NSW,1/01/2040,10,forecast
baseload,black,QLD,1/01/2040,111.3,forecast
solar,black,QLD,1/01/2040,82,forecast
wind,black,QLD,1/01/2040,107.8,forecast
solar,green,QLD,1/01/2040,10,forecast
wind,green,QLD,1/01/2040,10,forecast
baseload,black,SA,1/01/2040,130.7,forecast
solar,black,SA,1/01/2040,78.9,forecast
wind,black,SA,1/01/2040,122.1,forecast
solar,green,SA,1/01/2040,10,forecast
wind,green,SA,1/01/2040,10,forecast
baseload,black,NSW,1/12/2039,54.4,forecast
solar,black,NSW,1/12/2039,32,forecast
wind,black,NSW,1/12/2039,52,forecast
solar,green,NSW,1/12/2039,10,forecast
wind,green,NSW,1/12/2039,10,forecast
baseload,black,QLD,1/12/2039,64,forecast
solar,black,QLD,1/12/2039,44.2,forecast
wind,black,QLD,1/12/2039,58.8,forecast
solar,green,QLD,1/12/2039,10,forecast
wind,green,QLD,1/12/2039,10,forecast
baseload,black,SA,1/12/2039,80.2,forecast
solar,black,SA,1/12/2039,46,forecast
wind,black,SA,1/12/2039,71.5,forecast
solar,green,SA,1/12/2039,10,forecast
wind,green,SA,1/12/2039,10,forecast
baseload,black,NSW,1/11/2039,50.7,forecast
solar,black,NSW,1/11/2039,29.3,forecast
wind,black,NSW,1/11/2039,48.1,forecast
solar,green,NSW,1/11/2039,10,forecast
wind,green,NSW,1/11/2039,10,forecast
baseload,black,QLD,1/11/2039,60.5,forecast
solar,black,QLD,1/11/2039,35.2,forecast
wind,black,QLD,1/11/2039,63.6,forecast
solar,green,QLD,1/11/2039,10,forecast
wind,green,QLD,1/11/2039,10,forecast
baseload,black,SA,1/11/2039,47.2,forecast
solar,black,SA,1/11/2039,25.3,forecast
wind,black,SA,1/11/2039,42.4,forecast
solar,green,SA,1/11/2039,10,forecast
wind,green,SA,1/11/2039,10,forecast
baseload,black,NSW,1/10/2039,64.1,forecast
solar,black,NSW,1/10/2039,41.7,forecast
wind,black,NSW,1/10/2039,63,forecast
solar,green,NSW,1/10/2039,10,forecast
wind,green,NSW,1/10/2039,10,forecast
baseload,black,QLD,1/10/2039,50.2,forecast
solar,black,QLD,1/10/2039,22.9,forecast
wind,black,QLD,1/10/2039,51.5,forecast
solar,green,QLD,1/10/2039,10,forecast
wind,green,QLD,1/10/2039,10,forecast
baseload,black,SA,1/10/2039,52.4,forecast
solar,black,SA,1/10/2039,28,forecast
wind,black,SA,1/10/2039,47,forecast
solar,green,SA,1/10/2039,10,forecast
wind,green,SA,1/10/2039,10,forecast
baseload,black,NSW,1/09/2039,81.4,forecast
solar,black,NSW,1/09/2039,41.8,forecast
wind,black,NSW,1/09/2039,76,forecast
solar,green,NSW,1/09/2039,10,forecast
wind,green,NSW,1/09/2039,10,forecast
baseload,black,QLD,1/09/2039,95.4,forecast
solar,black,QLD,1/09/2039,28.7,forecast
wind,black,QLD,1/09/2039,89.9,forecast
solar,green,QLD,1/09/2039,10,forecast
wind,green,QLD,1/09/2039,10,forecast
baseload,black,SA,1/09/2039,72.8,forecast
solar,black,SA,1/09/2039,36,forecast
wind,black,SA,1/09/2039,65.2,forecast
solar,green,SA,1/09/2039,10,forecast
wind,green,SA,1/09/2039,10,forecast
baseload,black,NSW,1/08/2039,149.1,forecast
solar,black,NSW,1/08/2039,72.5,forecast
wind,black,NSW,1/08/2039,124.6,forecast
solar,green,NSW,1/08/2039,10,forecast
wind,green,NSW,1/08/2039,10,forecast
baseload,black,QLD,1/08/2039,120.9,forecast
solar,black,QLD,1/08/2039,54.9,forecast
wind,black,QLD,1/08/2039,118.4,forecast
solar,green,QLD,1/08/2039,10,forecast
wind,green,QLD,1/08/2039,10,forecast
baseload,black,SA,1/08/2039,144.2,forecast
solar,black,SA,1/08/2039,83.4,forecast
wind,black,SA,1/08/2039,118.4,forecast
solar,green,SA,1/08/2039,10,forecast
wind,green,SA,1/08/2039,10,forecast
baseload,black,NSW,1/07/2039,198.2,forecast
solar,black,NSW,1/07/2039,86.8,forecast
wind,black,NSW,1/07/2039,147.6,forecast
solar,green,NSW,1/07/2039,10,forecast
wind,green,NSW,1/07/2039,10,forecast
baseload,black,QLD,1/07/2039,111.5,forecast
solar,black,QLD,1/07/2039,56.7,forecast
wind,black,QLD,1/07/2039,93,forecast
solar,green,QLD,1/07/2039,10,forecast
wind,green,QLD,1/07/2039,10,forecast
baseload,black,SA,1/07/2039,170.7,forecast
solar,black,SA,1/07/2039,123.1,forecast
wind,black,SA,1/07/2039,125.9,forecast
solar,green,SA,1/07/2039,10,forecast
wind,green,SA,1/07/2039,10,forecast
baseload,black,NSW,1/06/2039,189.8,forecast
solar,black,NSW,1/06/2039,121.7,forecast
wind,black,NSW,1/06/2039,172.4,forecast
solar,green,NSW,1/06/2039,10,forecast
wind,green,NSW,1/06/2039,10,forecast
baseload,black,QLD,1/06/2039,148.8,forecast
solar,black,QLD,1/06/2039,95.3,forecast
wind,black,QLD,1/06/2039,132.1,forecast
solar,green,QLD,1/06/2039,10,forecast
wind,green,QLD,1/06/2039,10,forecast
baseload,black,SA,1/06/2039,177,forecast
solar,black,SA,1/06/2039,116.6,forecast
wind,black,SA,1/06/2039,147.6,forecast
solar,green,SA,1/06/2039,10,forecast
wind,green,SA,1/06/2039,10,forecast
baseload,black,NSW,1/05/2039,129.9,forecast
solar,black,NSW,1/05/2039,55.6,forecast
wind,black,NSW,1/05/2039,112.8,forecast
solar,green,NSW,1/05/2039,10,forecast
wind,green,NSW,1/05/2039,10,forecast
baseload,black,QLD,1/05/2039,121.7,forecast
solar,black,QLD,1/05/2039,79.4,forecast
wind,black,QLD,1/05/2039,115.3,forecast
solar,green,QLD,1/05/2039,10,forecast
wind,green,QLD,1/05/2039,10,forecast
baseload,black,SA,1/05/2039,104.6,forecast
solar,black,SA,1/05/2039,48.5,forecast
wind,black,SA,1/05/2039,85.6,forecast
solar,green,SA,1/05/2039,10,forecast
wind,green,SA,1/05/2039,10,forecast
baseload,black,NSW,1/04/2039,139.4,forecast
solar,black,NSW,1/04/2039,79.2,forecast
wind,black,NSW,1/04/2039,131.9,forecast
solar,green,NSW,1/04/2039,10,forecast
wind,green,NSW,1/04/2039,10,forecast
baseload,black,QLD,1/04/2039,118.9,forecast
solar,black,QLD,1/04/2039,68.8,forecast
wind,black,QLD,1/04/2039,103.1,forecast
solar,green,QLD,1/04/2039,10,forecast
wind,green,QLD,1/04/2039,10,forecast
baseload,black,SA,1/04/2039,155.4,forecast
solar,black,SA,1/04/2039,90.6,forecast
wind,black,SA,1/04/2039,141.6,forecast
solar,green,SA,1/04/2039,10,forecast
wind,green,SA,1/04/2039,10,forecast
baseload,black,NSW,1/03/2039,156.9,forecast
solar,black,NSW,1/03/2039,130.1,forecast
wind,black,NSW,1/03/2039,148.4,forecast
solar,green,NSW,1/03/2039,10,forecast
wind,green,NSW,1/03/2039,10,forecast
baseload,black,QLD,1/03/2039,138.8,forecast
solar,black,QLD,1/03/2039,110.5,forecast
wind,black,QLD,1/03/2039,134.7,forecast
solar,green,QLD,1/03/2039,10,forecast
wind,green,QLD,1/03/2039,10,forecast
baseload,black,SA,1/03/2039,189.9,forecast
solar,black,SA,1/03/2039,131.2,forecast
wind,black,SA,1/03/2039,168.5,forecast
solar,green,SA,1/03/2039,10,forecast
wind,green,SA,1/03/2039,10,forecast
baseload,black,NSW,1/02/2039,110.7,forecast
solar,black,NSW,1/02/2039,65.9,forecast
wind,black,NSW,1/02/2039,110.2,forecast
solar,green,NSW,1/02/2039,10,forecast
wind,green,NSW,1/02/2039,10,forecast
baseload,black,QLD,1/02/2039,138.3,forecast
solar,black,QLD,1/02/2039,77.5,forecast
wind,black,QLD,1/02/2039,114.3,forecast
solar,green,QLD,1/02/2039,10,forecast
wind,green,QLD,1/02/2039,10,forecast
baseload,black,SA,1/02/2039,112.6,forecast
solar,black,SA,1/02/2039,62.1,forecast
wind,black,SA,1/02/2039,114.3,forecast
solar,green,SA,1/02/2039,10,forecast
wind,green,SA,1/02/2039,10,forecast
baseload,black,NSW,1/01/2039,104,forecast
solar,black,NSW,1/01/2039,71,forecast
wind,black,NSW,1/01/2039,93.6,forecast
solar,green,NSW,1/01/2039,10,forecast
wind,green,NSW,1/01/2039,10,forecast
baseload,black,QLD,1/01/2039,117.6,forecast
solar,black,QLD,1/01/2039,95.9,forecast
wind,black,QLD,1/01/2039,115.5,forecast
solar,green,QLD,1/01/2039,10,forecast
wind,green,QLD,1/01/2039,10,forecast
baseload,black,SA,1/01/2039,118.3,forecast
solar,black,SA,1/01/2039,73.5,forecast
wind,black,SA,1/01/2039,116.9,forecast
solar,green,SA,1/01/2039,10,forecast
wind,green,SA,1/01/2039,10,forecast
baseload,black,NSW,1/12/2038,53.6,forecast
solar,black,NSW,1/12/2038,32.4,forecast
wind,black,NSW,1/12/2038,50.6,forecast
solar,green,NSW,1/12/2038,10,forecast
wind,green,NSW,1/12/2038,10,forecast
baseload,black,QLD,1/12/2038,77.8,forecast
solar,black,QLD,1/12/2038,53.1,forecast
wind,black,QLD,1/12/2038,72.2,forecast
solar,green,QLD,1/12/2038,10,forecast
wind,green,QLD,1/12/2038,10,forecast
baseload,black,SA,1/12/2038,77.2,forecast
solar,black,SA,1/12/2038,41.9,forecast
wind,black,SA,1/12/2038,66.7,forecast
solar,green,SA,1/12/2038,10,forecast
wind,green,SA,1/12/2038,10,forecast
baseload,black,NSW,1/11/2038,51,forecast
solar,black,NSW,1/11/2038,29.7,forecast
wind,black,NSW,1/11/2038,48.9,forecast
solar,green,NSW,1/11/2038,10,forecast
wind,green,NSW,1/11/2038,10,forecast
baseload,black,QLD,1/11/2038,60.9,forecast
solar,black,QLD,1/11/2038,42,forecast
wind,black,QLD,1/11/2038,63,forecast
solar,green,QLD,1/11/2038,10,forecast
wind,green,QLD,1/11/2038,10,forecast
baseload,black,SA,1/11/2038,46.6,forecast
solar,black,SA,1/11/2038,23.9,forecast
wind,black,SA,1/11/2038,41.9,forecast
solar,green,SA,1/11/2038,10,forecast
wind,green,SA,1/11/2038,10,forecast
baseload,black,NSW,1/10/2038,65.4,forecast
solar,black,NSW,1/10/2038,41.9,forecast
wind,black,NSW,1/10/2038,64.5,forecast
solar,green,NSW,1/10/2038,10,forecast
wind,green,NSW,1/10/2038,10,forecast
baseload,black,QLD,1/10/2038,57.1,forecast
solar,black,QLD,1/10/2038,27.1,forecast
wind,black,QLD,1/10/2038,55.3,forecast
solar,green,QLD,1/10/2038,10,forecast
wind,green,QLD,1/10/2038,10,forecast
baseload,black,SA,1/10/2038,62,forecast
solar,black,SA,1/10/2038,29.4,forecast
wind,black,SA,1/10/2038,57.7,forecast
solar,green,SA,1/10/2038,10,forecast
wind,green,SA,1/10/2038,10,forecast
baseload,black,NSW,1/09/2038,85.4,forecast
solar,black,NSW,1/09/2038,41.5,forecast
wind,black,NSW,1/09/2038,79.1,forecast
solar,green,NSW,1/09/2038,10,forecast
wind,green,NSW,1/09/2038,10,forecast
baseload,black,QLD,1/09/2038,68.7,forecast
solar,black,QLD,1/09/2038,32,forecast
wind,black,QLD,1/09/2038,68,forecast
solar,green,QLD,1/09/2038,10,forecast
wind,green,QLD,1/09/2038,10,forecast
baseload,black,SA,1/09/2038,74.7,forecast
solar,black,SA,1/09/2038,40.3,forecast
wind,black,SA,1/09/2038,63.8,forecast
solar,green,SA,1/09/2038,10,forecast
wind,green,SA,1/09/2038,10,forecast
baseload,black,NSW,1/08/2038,146.6,forecast
solar,black,NSW,1/08/2038,70.2,forecast
wind,black,NSW,1/08/2038,120.1,forecast
solar,green,NSW,1/08/2038,10,forecast
wind,green,NSW,1/08/2038,10,forecast
baseload,black,QLD,1/08/2038,110.5,forecast
solar,black,QLD,1/08/2038,59.4,forecast
wind,black,QLD,1/08/2038,105.5,forecast
solar,green,QLD,1/08/2038,10,forecast
wind,green,QLD,1/08/2038,10,forecast
baseload,black,SA,1/08/2038,136.2,forecast
solar,black,SA,1/08/2038,77.8,forecast
wind,black,SA,1/08/2038,101.3,forecast
solar,green,SA,1/08/2038,10,forecast
wind,green,SA,1/08/2038,10,forecast
baseload,black,NSW,1/07/2038,180.4,forecast
solar,black,NSW,1/07/2038,82.8,forecast
wind,black,NSW,1/07/2038,144.4,forecast
solar,green,NSW,1/07/2038,10,forecast
wind,green,NSW,1/07/2038,10,forecast
baseload,black,QLD,1/07/2038,122.6,forecast
solar,black,QLD,1/07/2038,54.9,forecast
wind,black,QLD,1/07/2038,100.6,forecast
solar,green,QLD,1/07/2038,10,forecast
wind,green,QLD,1/07/2038,10,forecast
baseload,black,SA,1/07/2038,153.5,forecast
solar,black,SA,1/07/2038,107,forecast
wind,black,SA,1/07/2038,118.1,forecast
solar,green,SA,1/07/2038,10,forecast
wind,green,SA,1/07/2038,10,forecast
baseload,black,NSW,1/06/2038,198.9,forecast
solar,black,NSW,1/06/2038,112.2,forecast
wind,black,NSW,1/06/2038,190,forecast
solar,green,NSW,1/06/2038,10,forecast
wind,green,NSW,1/06/2038,10,forecast
baseload,black,QLD,1/06/2038,152.6,forecast
solar,black,QLD,1/06/2038,96.6,forecast
wind,black,QLD,1/06/2038,135.6,forecast
solar,green,QLD,1/06/2038,10,forecast
wind,green,QLD,1/06/2038,10,forecast
baseload,black,SA,1/06/2038,187.8,forecast
solar,black,SA,1/06/2038,112.8,forecast
wind,black,SA,1/06/2038,148.8,forecast
solar,green,SA,1/06/2038,10,forecast
wind,green,SA,1/06/2038,10,forecast
baseload,black,NSW,1/05/2038,113.6,forecast
solar,black,NSW,1/05/2038,55.2,forecast
wind,black,NSW,1/05/2038,100.2,forecast
solar,green,NSW,1/05/2038,10,forecast
wind,green,NSW,1/05/2038,10,forecast
baseload,black,QLD,1/05/2038,130.8,forecast
solar,black,QLD,1/05/2038,76.8,forecast
wind,black,QLD,1/05/2038,122.7,forecast
solar,green,QLD,1/05/2038,10,forecast
wind,green,QLD,1/05/2038,10,forecast
baseload,black,SA,1/05/2038,96.4,forecast
solar,black,SA,1/05/2038,46.8,forecast
wind,black,SA,1/05/2038,75.4,forecast
solar,green,SA,1/05/2038,10,forecast
wind,green,SA,1/05/2038,10,forecast
baseload,black,NSW,1/04/2038,137.2,forecast
solar,black,NSW,1/04/2038,77,forecast
wind,black,NSW,1/04/2038,131.4,forecast
solar,green,NSW,1/04/2038,10,forecast
wind,green,NSW,1/04/2038,10,forecast
baseload,black,QLD,1/04/2038,121.5,forecast
solar,black,QLD,1/04/2038,68.1,forecast
wind,black,QLD,1/04/2038,100.6,forecast
solar,green,QLD,1/04/2038,10,forecast
wind,green,QLD,1/04/2038,10,forecast
baseload,black,SA,1/04/2038,160.7,forecast
solar,black,SA,1/04/2038,88.4,forecast
wind,black,SA,1/04/2038,139.1,forecast
solar,green,SA,1/04/2038,10,forecast
wind,green,SA,1/04/2038,10,forecast
baseload,black,NSW,1/03/2038,148.3,forecast
solar,black,NSW,1/03/2038,117.5,forecast
wind,black,NSW,1/03/2038,142.7,forecast
solar,green,NSW,1/03/2038,10,forecast
wind,green,NSW,1/03/2038,10,forecast
baseload,black,QLD,1/03/2038,156.1,forecast
solar,black,QLD,1/03/2038,127.3,forecast
wind,black,QLD,1/03/2038,150.2,forecast
solar,green,QLD,1/03/2038,10,forecast
wind,green,QLD,1/03/2038,10,forecast
baseload,black,SA,1/03/2038,175.8,forecast
solar,black,SA,1/03/2038,128.4,forecast
wind,black,SA,1/03/2038,167.3,forecast
solar,green,SA,1/03/2038,10,forecast
wind,green,SA,1/03/2038,10,forecast
baseload,black,NSW,1/02/2038,112.3,forecast
solar,black,NSW,1/02/2038,62.5,forecast
wind,black,NSW,1/02/2038,111.9,forecast
solar,green,NSW,1/02/2038,10,forecast
wind,green,NSW,1/02/2038,10,forecast
baseload,black,QLD,1/02/2038,141.6,forecast
solar,black,QLD,1/02/2038,69.3,forecast
wind,black,QLD,1/02/2038,114.2,forecast
solar,green,QLD,1/02/2038,10,forecast
wind,green,QLD,1/02/2038,10,forecast
baseload,black,SA,1/02/2038,104.2,forecast
solar,black,SA,1/02/2038,58.5,forecast
wind,black,SA,1/02/2038,105.8,forecast
solar,green,SA,1/02/2038,10,forecast
wind,green,SA,1/02/2038,10,forecast
baseload,black,NSW,1/01/2038,111.6,forecast
solar,black,NSW,1/01/2038,68.3,forecast
wind,black,NSW,1/01/2038,101.4,forecast
solar,green,NSW,1/01/2038,10,forecast
wind,green,NSW,1/01/2038,10,forecast
baseload,black,QLD,1/01/2038,106,forecast
solar,black,QLD,1/01/2038,80.9,forecast
wind,black,QLD,1/01/2038,103.7,forecast
solar,green,QLD,1/01/2038,10,forecast
wind,green,QLD,1/01/2038,10,forecast
baseload,black,SA,1/01/2038,102,forecast
solar,black,SA,1/01/2038,67.1,forecast
wind,black,SA,1/01/2038,93.2,forecast
solar,green,SA,1/01/2038,10,forecast
wind,green,SA,1/01/2038,10,forecast
baseload,black,NSW,1/12/2037,54.1,forecast
solar,black,NSW,1/12/2037,32.6,forecast
wind,black,NSW,1/12/2037,50.1,forecast
solar,green,NSW,1/12/2037,10,forecast
wind,green,NSW,1/12/2037,10,forecast
baseload,black,QLD,1/12/2037,64.8,forecast
solar,black,QLD,1/12/2037,44.9,forecast
wind,black,QLD,1/12/2037,60.1,forecast
solar,green,QLD,1/12/2037,10,forecast
wind,green,QLD,1/12/2037,10,forecast
baseload,black,SA,1/12/2037,69.4,forecast
solar,black,SA,1/12/2037,41.8,forecast
wind,black,SA,1/12/2037,57.6,forecast
solar,green,SA,1/12/2037,10,forecast
wind,green,SA,1/12/2037,10,forecast
baseload,black,NSW,1/11/2037,50.5,forecast
solar,black,NSW,1/11/2037,29.1,forecast
wind,black,NSW,1/11/2037,48.6,forecast
solar,green,NSW,1/11/2037,10,forecast
wind,green,NSW,1/11/2037,10,forecast
baseload,black,QLD,1/11/2037,61.1,forecast
solar,black,QLD,1/11/2037,37.6,forecast
wind,black,QLD,1/11/2037,64.4,forecast
solar,green,QLD,1/11/2037,10,forecast
wind,green,QLD,1/11/2037,10,forecast
baseload,black,SA,1/11/2037,44.6,forecast
solar,black,SA,1/11/2037,18.7,forecast
wind,black,SA,1/11/2037,38.5,forecast
solar,green,SA,1/11/2037,10,forecast
wind,green,SA,1/11/2037,10,forecast
baseload,black,NSW,1/10/2037,66.8,forecast
solar,black,NSW,1/10/2037,41.5,forecast
wind,black,NSW,1/10/2037,65.1,forecast
solar,green,NSW,1/10/2037,10,forecast
wind,green,NSW,1/10/2037,10,forecast
baseload,black,QLD,1/10/2037,51.5,forecast
solar,black,QLD,1/10/2037,24.4,forecast
wind,black,QLD,1/10/2037,52,forecast
solar,green,QLD,1/10/2037,10,forecast
wind,green,QLD,1/10/2037,10,forecast
baseload,black,SA,1/10/2037,50.2,forecast
solar,black,SA,1/10/2037,23,forecast
wind,black,SA,1/10/2037,42.6,forecast
solar,green,SA,1/10/2037,10,forecast
wind,green,SA,1/10/2037,10,forecast
baseload,black,NSW,1/09/2037,88.3,forecast
solar,black,NSW,1/09/2037,40.9,forecast
wind,black,NSW,1/09/2037,81.5,forecast
solar,green,NSW,1/09/2037,10,forecast
wind,green,NSW,1/09/2037,10,forecast
baseload,black,QLD,1/09/2037,84.3,forecast
solar,black,QLD,1/09/2037,30.6,forecast
wind,black,QLD,1/09/2037,84,forecast
solar,green,QLD,1/09/2037,10,forecast
wind,green,QLD,1/09/2037,10,forecast
baseload,black,SA,1/09/2037,69.8,forecast
solar,black,SA,1/09/2037,32.4,forecast
wind,black,SA,1/09/2037,61.2,forecast
solar,green,SA,1/09/2037,10,forecast
wind,green,SA,1/09/2037,10,forecast
baseload,black,NSW,1/08/2037,148,forecast
solar,black,NSW,1/08/2037,68.9,forecast
wind,black,NSW,1/08/2037,122.1,forecast
solar,green,NSW,1/08/2037,10,forecast
wind,green,NSW,1/08/2037,10,forecast
baseload,black,QLD,1/08/2037,116,forecast
solar,black,QLD,1/08/2037,55.1,forecast
wind,black,QLD,1/08/2037,111.3,forecast
solar,green,QLD,1/08/2037,10,forecast
wind,green,QLD,1/08/2037,10,forecast
baseload,black,SA,1/08/2037,143.3,forecast
solar,black,SA,1/08/2037,73.1,forecast
wind,black,SA,1/08/2037,106.8,forecast
solar,green,SA,1/08/2037,10,forecast
wind,green,SA,1/08/2037,10,forecast
baseload,black,NSW,1/07/2037,167.5,forecast
solar,black,NSW,1/07/2037,79.4,forecast
wind,black,NSW,1/07/2037,133.9,forecast
solar,green,NSW,1/07/2037,10,forecast
wind,green,NSW,1/07/2037,10,forecast
baseload,black,QLD,1/07/2037,110.6,forecast
solar,black,QLD,1/07/2037,57.5,forecast
wind,black,QLD,1/07/2037,95.8,forecast
solar,green,QLD,1/07/2037,10,forecast
wind,green,QLD,1/07/2037,10,forecast
baseload,black,SA,1/07/2037,173.5,forecast
solar,black,SA,1/07/2037,122.8,forecast
wind,black,SA,1/07/2037,121.7,forecast
solar,green,SA,1/07/2037,10,forecast
wind,green,SA,1/07/2037,10,forecast
baseload,black,NSW,1/06/2037,208.8,forecast
solar,black,NSW,1/06/2037,111.4,forecast
wind,black,NSW,1/06/2037,175.9,forecast
solar,green,NSW,1/06/2037,10,forecast
wind,green,NSW,1/06/2037,10,forecast
baseload,black,QLD,1/06/2037,150,forecast
solar,black,QLD,1/06/2037,99.5,forecast
wind,black,QLD,1/06/2037,134.3,forecast
solar,green,QLD,1/06/2037,10,forecast
wind,green,QLD,1/06/2037,10,forecast
baseload,black,SA,1/06/2037,158.4,forecast
solar,black,SA,1/06/2037,109.9,forecast
wind,black,SA,1/06/2037,132.8,forecast
solar,green,SA,1/06/2037,10,forecast
wind,green,SA,1/06/2037,10,forecast
baseload,black,NSW,1/05/2037,118.1,forecast
solar,black,NSW,1/05/2037,53.9,forecast
wind,black,NSW,1/05/2037,102.2,forecast
solar,green,NSW,1/05/2037,10,forecast
wind,green,NSW,1/05/2037,10,forecast
baseload,black,QLD,1/05/2037,139.8,forecast
solar,black,QLD,1/05/2037,78.9,forecast
wind,black,QLD,1/05/2037,120.3,forecast
solar,green,QLD,1/05/2037,10,forecast
wind,green,QLD,1/05/2037,10,forecast
baseload,black,SA,1/05/2037,92.1,forecast
solar,black,SA,1/05/2037,45.1,forecast
wind,black,SA,1/05/2037,72,forecast
solar,green,SA,1/05/2037,10,forecast
wind,green,SA,1/05/2037,10,forecast
baseload,black,NSW,1/04/2037,135.7,forecast
solar,black,NSW,1/04/2037,75.8,forecast
wind,black,NSW,1/04/2037,133.5,forecast
solar,green,NSW,1/04/2037,10,forecast
wind,green,NSW,1/04/2037,10,forecast
baseload,black,QLD,1/04/2037,112.5,forecast
solar,black,QLD,1/04/2037,65,forecast
wind,black,QLD,1/04/2037,93.7,forecast
solar,green,QLD,1/04/2037,10,forecast
wind,green,QLD,1/04/2037,10,forecast
baseload,black,SA,1/04/2037,136.7,forecast
